id,location,company,redirect_url,longitude,adref,description,created,salary_is_predicted,category,title,latitude,__CLASS__,contract_time,salary_max,contract_type,salary_min
5225777251,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Deutsche Telekom', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5225777251?se=iNg66ehF8BGRNfpcatuI7A&utm_medium=api&utm_source=a4bcf954&v=2449F03D9C9CDF52184173E61457D67B38F0A8C9,7.112412,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc3NzI1MSIsInMiOiJpTmc2NmVoRjhCR1JOZnBjYXR1STdBIn0.NnViaeEkIkiatrE96wesw8hBHBGn8k-iH0hLqQSWrdE,"Zusätzliche Benefits: Garantierte Zielposition: Unsere Trainees erhalten, von Anfang an, einen unbefristeten Arbeitsvertrag. Besonderes Onboarding Programm: Du erhältst eine Woche umfangreiches Onboarding einschließlich Networking für einen optimalen Programmstart. Community als ein wichtiges Element: Die Trainee Community ist eng vernetzt und es finden regelmäßige Events statt, um die Teamzugehörigkeit zu stärken. Stärke dein Netzwerk: Du gestaltest dein Programm individuell. Wir unterstützen …",2025-06-01T05:30:24Z,0,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Trainee Focus Data Science - Board Area Germany (m/w/d),50.71942,Adzuna::API::Response::Job,,,,
4984497449,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}","{'display_name': 'AP Sensing GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/4984497449?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=1C2F3A59E3AAAF3B4D3E3B5629FDB5A5FF5C3C67,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI0OTg0NDk3NDQ5In0.a8Lol0tmgiMKRq__fGDNYAAI84agLiZAlTdQY_ykb_E,"WIR SIND ERNEUT AUSGEZEICHNET ALS TOP ARBEITGEBER 2025! Bei AP Sensing setzen wir eine Erfolgsgeschichte fort, die in der Garage von Bill Hewlett und Dave Packard begann. Als unabhängiges HP-Spin-off verbinden wir über 40 Jahre technologische Expertise mit echter Innovationsleidenschaft. Gemeinsam machen wir Infrastruktur smarter, schützen Menschen und tragen zur Sicherheit unseres Planeten bei. Unsere Leidenschaft gilt der faseroptischen Sensortechnologie – und bei ihrer Weiterentwicklung zähl…",2024-12-20T14:32:05Z,0,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Lead Data Scientist (m/w/d),,Adzuna::API::Response::Job,,,,
5185080629,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank'}",https://www.adzuna.de/land/ad/5185080629?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=7CB47C65BE7AF9A2FAB285F34DB0213AAA1C9D4F,11.56907,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4NTA4MDYyOSIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.zeEWSYEy-4OjS-a6SelPjZZtJfTOghyULKEBd3uq_dg,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",2025-05-07T13:28:21Z,0,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2025,48.14093,Adzuna::API::Response::Job,,,,
5176622857,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5176622857?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=374FD051856C709825C57AA14AB20EBC41618D9D,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3NjYyMjg1NyIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.-7FdDD_HK_PE1K_hdQxWdrDBlxpr7oleD2PhtPMuzpg,"DIE ZUKUNFT IST, WAS DU DARAUS MACHST. BMW GROUP STIPENDIATENPROGRAMM FASTLANE. Stipendiat Fastlane Programm (w/m/x). Stellenreferenz: 156953 Aufgaben Du arbeitest in unseren engagierten Teams an innovativen und nachhaltigen Technologien, die die Zukunft der Mobilität gestalten. Du sammelst Praxiserfahrungen in Zukunftsbereichen wie Data Analytics, Cloud Technologies, Cyber Security, Automatisiertes Fahren, Elektromobilität oder Smart Production. Dabei erhältst du Einblicke in spannende Projekt…",2025-05-02T19:16:59Z,0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Stipendiat Fastlane Programm (w/m/x) Future Mobility,48.137418,Adzuna::API::Response::Job,,,,
5203160770,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5203160770?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=6BC2C94AD053FB3E0B1A2597D556E05D656D3BA4,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMzE2MDc3MCIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.xGk4lJhpZ0o2Aapsvjz23M4FKTurTIK8C65AmqfuL3c,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-05-17T10:26:28Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Pflicht-Praktikum im Bereich Marketing & Sales- Data Science & Analytik ab Juli 2025,48.776198,Adzuna::API::Response::Job,,,,
5196440045,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Süd'], 'display_name': 'Altstadt-Süd, Köln'}","{'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5196440045?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=F3DC9D4FE8472A1B057B54B3603AD14A26F5A5D9,6.9594,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NjQ0MDA0NSIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.eNzobLmR7uwCqW7KrmRPDiOt50B6Q3M_V-6vSWfp-tk,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert b…",2025-05-13T16:29:00Z,0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Mathematiker/Aktuar (d/m/w) Data Science/Pricing/Risikomanagement/Solvency II,50.93355,Adzuna::API::Response::Job,,,,
5207691151,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'display_name': 'NVBW - Nahverkehrsgesellschaft Baden-Württemberg mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5207691151?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=31939BE2E21C4DCEED4CB46BE8B8EA1A9A558136,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI1MjA3NjkxMTUxIn0.kvpfwozIs1Cg4sXw3Ru6KDJNmWrCQfgoQEHizKwVhcc,"Die NVBW – Nahverkehrsgesellschaft Baden-Württemberg mbH unterstützt das Ministerium für Verkehr Baden-Württemberg dabei, das Land zum Wegbereiter einer modernen und nachhaltigen Mobilität der Zukunft zu machen. Um dieser Herausforderung gewachsen zu sein, beschäftigen wir Expertinnen und Experten in den Bereichen Angebotsplanung und Infrastrukturentwicklung, Recht, Marketing/Erlöse/Vertrieb, Projekt- und Qualitätsmanagement sowie Neue und Digitale Mobilität. Kommen Sie zu uns und gestalten Sie…",2025-05-20T19:34:07Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Werkstudent:in (m/w/d) im Team Förderprogramme / Standardisierte Bewertung / Finanzcontrolling,48.776198,Adzuna::API::Response::Job,,,,
5220848298,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Horváth'}",https://www.adzuna.de/land/ad/5220848298?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=FB41CF4DC95E40ED33DD6B75B0D240873738767D,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMDg0ODI5OCIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.qB9sqfunrz8Fo340TgUXQrnJHOJqe9mdU9gSnz06rOI,"Als unabhängige, internationale Managementberatung begegnen wir täglich spannenden Aufgaben und Kunden. Durch individuelle Stärken und Talente sowie umfassende Expertise wachsen wir über uns hinaus. Wir nehmen Herausforderungen an – als Team auf Augenhöhe. Freundschaftlich und mit Humor. Successfully together! That's Horváth. Praktikum. Weiter gedacht. Du bist nicht nur Teil unseres Teams, sondern startest auch direkt inhaltlich in unseren anspruchsvollen Entwicklungsprojekten und Lösungen im S…",2025-05-28T23:30:13Z,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum als Fellow Consultant (w/m/d) Steering Lab - Schwerpunkt Data Science,,Adzuna::API::Response::Job,,,,
5219267189,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}","{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5219267189?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=1CD0C460EB4916EF54EFCB064056402D33A9D244,11.56907,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxOTI2NzE4OSIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.3bHNKgQt9JnCwNCuk4zM01hpYoF-Cb5wPv53xlBzbA4,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT-Systemadministrator (m/w/d) am Munich Data Science Institute Das Munich Data Science Institute (MDSI) ist ein Integratives Forschungsinstitut an der Technischen Universität München (TUM). Es ist interdisziplinär und fachbereichsübergreifend in den Bereichen Data Science, Maschinelles Lernen und Künstliche Intelligenz ausgerichtet. Das Institut fungiert als Vermittler und Multiplikator modernster Data- Science-Prakt…",2025-05-28T02:28:39Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",IT-Systemadministrator (m/w/d) am Munich Data Science Institute,48.14093,Adzuna::API::Response::Job,,,,
5236979252,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Bochum', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum', 'Innenstadt']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ruhr-Universität Bochum'}",https://www.adzuna.de/land/ad/5236979252?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=456109C4716B60CDACEC9DAE59252559F50E46F1,7.22121,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI1MjM2OTc5MjUyIn0.vag3B4Rh-ZhZuXxbgu7tP3t0I-2kpWhkW-gldAbaH3Y,In der Fakultät für Mathematik der RUB ist zum nächstmöglichen Zeitpunkt eine Universitätsprofessur W3 m/w/d für Mathematische Statistik und Data Science zu besetzen (vorzeitige Nachfolge Prof. Holger Dette). Die der zukünftige Stelleninhaber in soll in Forschung und Lehre das Fachgebiet Mathematische Statistik und Data Science vertreten. Bewerber innen sollen sowohl in Forschung als auch in Lehre hervorragend qualifiziert sein. Ihr international sichtbares Forschungsprofil soll dabei vorhanden…,2025-06-06T23:16:42Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",Universitätsprofessur W3 (m/w/d) für Mathematische Statistik und Data Science,51.48218,Adzuna::API::Response::Job,,,,
5221182461,"{'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'VIVAVIS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5221182461?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=D6F5C5161B2AD73C891099CCFA64CD9F528A7295,8.40934,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE4MjQ2MSIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.cedjBSLLT4Z_doj9xOFOkiHzZpcrUq_hlENplbEYgNE,"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energiewende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden, neue zukunftsfähige Geschäftsfelder in der Energiebranche zu erschließen. Der Geschäftsbereich Digital Platform Services konzentriert sich auf den Aufbau eines IT Service- und Cybersecurity-Portfolios sowie die Entwicklung und Bereitstellung einer sicheren digitalen Plattfo…",2025-05-29T07:49:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Lead Architect – IT Platform (m/w/d),48.943,Adzuna::API::Response::Job,,,,
5241454254,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'display_name': 'MAN Truck & Bus Group', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5241454254?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=F1CE20848C53B5BD4F9004D591925C5AA02EE2BE,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1NDI1NCIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.t8-F_eivmd84RmE7JfXtTZB2UHWckvSLQyklit0N9GE,"Zu besetzen ab: 01.09.2025 Dein Arbeitsumfeld Wir bei MAN Truck & Bus sind Teil eines starken internationalen Teams und einer der führenden europäischen Nutzfahrzeughersteller und Anbieter von Transportlösungen. Zusammen mit den Marken Scania, Volkswagen Truck & Bus und International gehören wir zur TRATON GROUP. Als Teil dieses Verbundes stehen wir vor großen Herausforderungen: Unsere Fahrzeuge werden immer autonomer und vernetzter, um emissionsärmer unterwegs zu sein. Dafür arbeiten wir an na…",2025-06-09T20:04:04Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Thesisverfasser im Bereich Flottenanalyse Nutzung elektrische Fahrzeuge (w/m/d),48.137418,Adzuna::API::Response::Job,,,,
5169955957,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'CHECK24', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5169955957?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=E677514D6EDD1617B44BF920A497677AD1112E70,9.987297,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI1MTY5OTU1OTU3In0.H54sqOoqj82n6YnSEnOW4ek-GEn8c_foMMfcY3Jdid8,"Du brennst für Data Science, Machine Learning und Large Language Models und möchtest Dein Wissen in die Praxis umsetzen? Dann bist Du bei CHECK24 genau richtig! In unserer internen BI- und Data-Science-Community arbeiten wir standortübergreifend zusammen, um das bestmögliche Kundenerlebnis zu schaffen und unsere Vergleichsplattform kontinuierlich zu optimieren. Wir suchen Dich als Data-Science-Talent mit einem exzellenten Hochschulabschluss in Data Science, Statistik, Mathematik, Informatik ode…",2025-04-30T07:14:06Z,0,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",(Senior) Data Scientist (m/w/d) InsurTech,53.557429,Adzuna::API::Response::Job,,,,
5223672068,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Haimer GmbH'}",https://www.adzuna.de/land/ad/5223672068?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=D8F08A0C10C78BC4E8D43EF517FC17C5AFE9687D,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI1MjIzNjcyMDY4In0.Ps6mSTiZFs1A8lfCM9_x5afckxaw-q5GA_hO6J06dmI,"Die Haimer GmbH ist ein familiengeführtes, mittelständisches Unternehmen mit Hauptsitz in der Nähe von Augsburg. Wir sind europäischer Marktführer im Bereich von hochpräzisen Werkzeugaufnahmen für die Metallindustrie und weltweit führend in der Werkzeugschrumpf-, Auswucht- und Voreinstelltechnik. Mit Innovationskraft und Dynamik entwickeln wir unsere Produkte in hauseigenen Forschungs- und Entwicklungsabteilungen. Mit rund 800 Mitarbeitern weltweit sichern wir die bekannte HAIMER Präzision getr…",2025-05-30T19:47:44Z,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'admin-jobs', 'label': 'Verwaltungsstellen'}",Executive Assistant Digitalisierung und Prozessoptimierung (m/w/d),,Adzuna::API::Response::Job,,,,
5237467477,"{'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",https://www.adzuna.de/land/ad/5237467477?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=C51AD56FA81A1518110F255CC804F4FDFDF104E7,9.315933,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzQ2NzQ3NyIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.dITrk8qiFY7pWhy1rx9eF67tNzPwPpIoVGY6rXPxY64,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-06-07T01:58:53Z,0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",48.745846,Adzuna::API::Response::Job,,,,
5240891422,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5240891422?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=FDF37252F6A3FF796A28ACFCED989579B13FBE74,6.969972,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0Z5NjZ1aEY4QkdVMjZId2RDXzdFZyIsImkiOiI1MjQwODkxNDIyIn0.RUWiSELRiK7aYUQ_pohhsvB-sZ82pxouH2XfG_AUyFI,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 100 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert …",2025-06-09T08:07:05Z,0,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Datenexperte aktuarielles Data Management (d/m/w),50.940164,Adzuna::API::Response::Job,,,,
5221186561,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",https://www.adzuna.de/land/ad/5221186561?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=D14FA1BACD2023C2920448CF9D027DC67BD9E575,10.10558,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE4NjU2MSIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.uQJ6gpTXL17M8CFI-6_ZCMlQ8-s-dTSFgfYFeXNIe9E,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",2025-05-29T07:51:16Z,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum technische Zuverlässigkeit und Fielddatascience (m/w/x),48.78408,Adzuna::API::Response::Job,,,,
5197159587,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EY Deutschland'}",https://www.adzuna.de/land/ad/5197159587?se=sFy66uhF8BGU26HwdC_7Eg&utm_medium=api&utm_source=a4bcf954&v=AADA4988ABFD760FD44321CA23706DD19F56CC93,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NzE1OTU4NyIsInMiOiJzRnk2NnVoRjhCR1UyNkh3ZENfN0VnIn0.R_8337AeN7pYesC4u7xPH-Y1k8-S1LA7uurAQknsW_Q,"Bei EY setzen wir alles daran, dass die Welt besser funktioniert. Dafür hinterfragen wir täglich den Status quo und suchen schon heute die Antworten von morgen. Stillstand? Keine Option. Wandel? Sehen wir als Chance und Treiber für Innovation. Wenn du auch so tickst, dann bist du bei uns genau richtig. Wir suchen Macher:innen, die Unternehmen, Entrepreneuren, Privatpersonen und der öffentlichen Hand helfen, über sich hinaus zu wachsen. Das erfordert Zusammenarbeit auf Augenhöhe und das Verlasse…",2025-05-13T22:23:31Z,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),,Adzuna::API::Response::Job,,,,
