latitude,location,id,category,created,adref,company,salary_is_predicted,longitude,__CLASS__,contract_time,redirect_url,description,title,contract_type,salary_min,salary_max
51.01956,"{'display_name': 'Würden, Gummersbach', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Würden'], '__CLASS__': 'Adzuna::API::Response::Location'}",5235732971,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",2025-06-06T07:27:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTczMjk3MSIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.nELciMWHQhpq5N5LhWe_Z5j24atLt_d90DNZy8qBCqI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schmidt + Clemens GmbH + Co. KG'}",0,7.37676,Adzuna::API::Response::Job,full_time,https://www.adzuna.de/details/5235732971?utm_medium=api&utm_source=a4bcf954,"FÜR WEITERDENKER UND WEITERENTWICKLER Unsere Leidenschaft heißt Edelstahl und wir sind immer auf der Suche nach Menschen, die diese Leidenschaft mit uns teilen möchten. Brennt Ihr Herz auch für die tägliche Herausforderung, individuelle Lösungen für unsere Kunden zu erarbeiten? Dann machen Sie noch heute Ihren großen Wurf und bewerben Sie sich! Kommen Sie in unser Team, wir freuen uns auf Sie! Für den Bereich Technische Informatik suchen wir zum 01.09.2025 DUALE STUDENTEN* DATA SCIENCE & KÜNSTL…",Duale Studenten* Data Science & künstliche Intelligenz – Bachelor,,,
49.1416,"{'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5235676839,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-06-06T06:46:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY3NjgzOSIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.HUA4een2K_EpIO72pcSTXHj-dl87LjJgjwbaLVrQvjg,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",0,9.22208,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235676839?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=6FA19AF6B339E7F1DA2E520AC3ECC57C126C21A0,"Dich fasziniert die Welt des Handels? Du suchst nach abwechslungsreichen Aufgaben und besten Perspektiven für deine Zukunft? Dann bist du hier richtig! Bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du ein Teil von ! Deine Aufgaben Durch fragen ans Ziel: Identifiziere gemeinsam mit Ansprechpartnern aus verschiedenen Geschäftsbereichen Fragestellungen, bei denen Data Science einen echten finanziellen Mehrwert für Kaufland liefert. Du …",Data Scientist (m/w/x),,,
52.36489,"{'display_name': 'Bult, Hannover', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",5235676975,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-06T06:46:15Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm9UMnhNSkM4Qkc3SnY2cFMzY0hDUSIsImkiOiI1MjM1Njc2OTc1In0.1ojV0pdRUrJqA31-glypdiROAdtn3OBLFI9F46x5WvM,"{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,9.77223,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235676975?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=5130C82DC47C7F858AF97155CD12E4513794834C,"Starte durch bei HDI Global! Als einer der welt weit führenden Industrie versicherer haben wir in unserer 120-jährigen Unter nehmens geschichte mit Pionier geist und Gemeinschafts sinn viele Heraus forderungen gemeistert und sind für die Zukunft sehr gut auf gestellt. Wir bieten Dir die Mög lich keit, immer wieder neue Wege zu gehen und uns so gemein sam weiter zu entwickeln. . klicken sie bewerben, für die volle Stellenbeschreibung",Werkstudent:in Data Quality & Data Excellence,,,
,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5235676799,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-06T06:46:14Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY3Njc5OSIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.lTVf4bvwseHXsCYgqJEE5CX-BNnkhllIyCc7aMefAes,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesdruckerei GmbH'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235676799?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=CBDE0141A53C97C7F84156D89FA0864AE197D6ED,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",IT System Engineer - MLOps Platform Development (m/w/d),,,
,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5235669850,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-06T06:44:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm9UMnhNSkM4Qkc3SnY2cFMzY0hDUSIsImkiOiI1MjM1NjY5ODUwIn0._uXNk4iMImMU-GHwo0OhlRI8azj5C3xaxQYbBFPPIMQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesdruckerei GmbH'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669850?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=A9ABB56A71086D7E6E396A98CB1AA862612294B9,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",Informatiker als MLOps Platform Engineer (m/w/d),,,
,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5235669895,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-06T06:44:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY2OTg5NSIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.Qt_s1OooEhV5KIVzytG8Ht2r5xPmwyJW0TuF30HEg_I,"{'display_name': 'Bundesdruckerei GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669895?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=9AFC5EE6726547B121541539759C74C920DD0E7B,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",Fachinformatiker als MLOps Platform Engineer (m/w/d),,,
,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5235669263,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-06T06:43:54Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm9UMnhNSkM4Qkc3SnY2cFMzY0hDUSIsImkiOiI1MjM1NjY5MjYzIn0.tru4jz6GCfBzdNZjA7Y1H97VbktfA-t5cGOYanfMKE0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesdruckerei GmbH'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669263?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=511B3CFE7F4EF062B9BD64B9AA367C083A257549,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",Software Engineer MLOps Platform Engineer (m/w/d),,,
,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5235669219,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-06T06:43:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY2OTIxOSIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.42cE3-zMDceMkO5XCEfLzbWX-_Rtk92Lzp3TSWBxIf4,"{'display_name': 'Bundesdruckerei GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669219?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=5D0FE65C01A424B8B24CF46C90B904F457DAF6EE,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",IT Platform Engineer - MLOps Platform Development (m/w/d),,,
,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5235669240,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-06-06T06:43:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY2OTI0MCIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.lPy3CJSxy9olbLe6eY9pJvMmEOfiDz_gNH67UZc3iRE,"{'display_name': 'Bundesdruckerei GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669240?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=15E053A0558A912073C0F47EC18C5FD600CDE065,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",Computer Scientist - MLOps Platform Engineering (m/w/d),,,
,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5235669216,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-06T06:43:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNTY2OTIxNiIsInMiOiJ2b1QyeE1KQzhCRzdKdjZwUzNjSENRIn0.RG3RDjAToCKls7M3aXXD3AQA5oUazhXpAL5umVBNs4k,"{'display_name': 'Bundesdruckerei GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669216?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=B219D97216F87E91300E288143D96D1FF39E454B,"Gestalten Sie mit uns die digitale Zukunft! Wir suchen Persönlichkeiten mit Teamgeist, die unsere Leidenschaft für den Schutz von Identitäten und Daten teilen, vorausschauend denken und gemeinsam mit uns an sicheren Digitalisierungslösungen arbeiten wollen. Wir sind überzeugt, dass Veränderungen neue Chancen für Entwicklung und Innovation mit sich bringen. Wir bieten Ihnen ein attraktives Arbeitsumfeld mit vielfältigen Karrieremöglichkeiten und eine sichere berufliche Zukunft. Zum nächstmöglich…",IT-Systemkauffrau als MLOps Platform Engineer (m/w/d),,,
48.36497,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm'}",5235669180,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-06-06T06:43:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm9UMnhNSkM4Qkc3SnY2cFMzY0hDUSIsImkiOiI1MjM1NjY5MTgwIn0.7zvguc2Ls0dFvITMR-JpPRABPvsoSL8q6QliKYR0zRs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Airbus Secure Land Communications GmbH'}",0,8.29909,Adzuna::API::Response::Job,,https://www.adzuna.de/land/ad/5235669180?se=voT2xMJC8BG7Jv6pS3cHCQ&utm_medium=api&utm_source=a4bcf954&v=11893A71F22EEC714CCB61F571D97D7BB4BDD8A0,"Job Description: Um die Abteilung ""Mobile Communications"" zu unterstützen, sucht die Airbus Secure Land Communications GmbH einen Scrum Master & System Engineer (w/m/d) für missionskritische Kommunikations- und Kollaborations-Lösungen am Standort Ulm . Helfen Sie uns dabei, kritische Infrastruktur auszubauen und zu sichern! Werden Sie Teil des Teams, das die technische Modernisierung des deutschen Digitalfunks umsetzt, das Rückgrat jeglichen Blaulichteinsatzes in Deutschland. Weit über eine Mil…",Scrum Master & System Engineer (w/m/d) für missionskritische Kommunikations- und Kollaborations-Lösungen,,,
